date,time,day,incident,min_delay
2022-11-25T00:00:00Z,10:24:00,Friday,Mechanical,6
2022-11-25T00:00:00Z,11:04:00,Friday,Mechanical,8
2022-11-25T00:00:00Z,11:14:00,Friday,Operations - Operator,23
2022-11-25T00:00:00Z,11:36:00,Friday,Operations - Operator,10
2022-11-25T00:00:00Z,11:50:00,Friday,Operations - Operator,8
2022-11-25T00:00:00Z,12:15:00,Friday,Mechanical,10
2022-11-25T00:00:00Z,12:22:00,Friday,Mechanical,10
2022-11-25T00:00:00Z,12:25:00,Friday,Investigation,20
2022-11-25T00:00:00Z,12:28:00,Friday,Mechanical,12
2022-11-25T00:00:00Z,12:30:00,Friday,Mechanical,7
2022-11-25T00:00:00Z,12:37:00,Friday,Collision - TTC,12
2022-11-25T00:00:00Z,12:42:00,Friday,Security,10
2022-11-25T00:00:00Z,12:45:00,Friday,Mechanical,20
2022-11-25T00:00:00Z,12:54:00,Friday,Operations - Operator,13
2022-11-25T00:00:00Z,12:58:00,Friday,Collision - TTC,14
2022-11-25T00:00:00Z,13:01:00,Friday,Collision - TTC,18
2022-11-25T00:00:00Z,13:06:00,Friday,General Delay,30
2022-11-25T00:00:00Z,13:15:00,Friday,Operations - Operator,10
2022-11-25T00:00:00Z,13:16:00,Friday,Operations - Operator,10
2022-11-25T00:00:00Z,13:29:00,Friday,General Delay,20
2022-11-25T00:00:00Z,13:33:00,Friday,Mechanical,7
2022-11-25T00:00:00Z,13:43:00,Friday,Security,20
2022-11-25T00:00:00Z,13:44:00,Friday,Operations - Operator,8
2022-11-25T00:00:00Z,13:45:00,Friday,Mechanical,9
2022-11-25T00:00:00Z,13:47:00,Friday,Operations - Operator,11
2022-11-25T00:00:00Z,13:47:00,Friday,Security,20
2022-11-25T00:00:00Z,13:49:00,Friday,Operations - Operator,29
2022-11-25T00:00:00Z,13:56:00,Friday,Mechanical,9
2022-11-25T00:00:00Z,14:00:00,Friday,General Delay,25
2022-11-25T00:00:00Z,14:09:00,Friday,Mechanical,20
2022-11-25T00:00:00Z,14:15:00,Friday,General Delay,0
2022-11-25T00:00:00Z,14:25:00,Friday,Mechanical,9
2022-11-25T00:00:00Z,14:26:00,Friday,Emergency Services,7
2022-11-25T00:00:00Z,14:30:00,Friday,General Delay,0
2022-11-25T00:00:00Z,14:30:00,Friday,General Delay,0
2022-11-25T00:00:00Z,14:30:00,Friday,General Delay,20
2022-11-25T00:00:00Z,14:33:00,Friday,Emergency Services,11
2022-11-25T00:00:00Z,14:39:00,Friday,Security,23
2022-11-25T00:00:00Z,14:40:00,Friday,Operations - Operator,9
2022-11-25T00:00:00Z,14:41:00,Friday,Mechanical,10
2022-11-25T00:00:00Z,14:43:00,Friday,Cleaning - Unsanitary,24
2022-11-25T00:00:00Z,14:44:00,Friday,Operations - Operator,8
2022-11-25T00:00:00Z,14:47:00,Friday,Operations - Operator,8
2022-11-25T00:00:00Z,14:51:00,Friday,Operations - Operator,12
2022-11-25T00:00:00Z,14:59:00,Friday,Operations - Operator,7
2022-11-25T00:00:00Z,15:00:00,Friday,General Delay,0
2022-11-25T00:00:00Z,15:06:00,Friday,Emergency Services,13
2022-11-25T00:00:00Z,15:08:00,Friday,Mechanical,8
2022-11-25T00:00:00Z,15:09:00,Friday,Mechanical,9
2022-11-25T00:00:00Z,15:10:00,Friday,Operations - Operator,10
2022-11-25T00:00:00Z,15:10:00,Friday,Operations - Operator,8
2022-11-25T00:00:00Z,15:14:00,Friday,Mechanical,6
2022-11-25T00:00:00Z,15:22:00,Friday,Operations - Operator,10
2022-11-25T00:00:00Z,15:27:00,Friday,Cleaning - Unsanitary,10
2022-11-25T00:00:00Z,15:35:00,Friday,General Delay,0
2022-11-25T00:00:00Z,15:36:00,Friday,Mechanical,7
2022-11-25T00:00:00Z,15:36:00,Friday,Mechanical,7
2022-11-25T00:00:00Z,15:37:00,Friday,Mechanical,22
2022-11-25T00:00:00Z,15:38:00,Friday,Operations - Operator,8
2022-11-25T00:00:00Z,15:47:00,Friday,Mechanical,21
2022-11-25T00:00:00Z,15:52:00,Friday,Operations - Operator,8
2022-11-25T00:00:00Z,15:56:00,Friday,Operations - Operator,7
2022-11-25T00:00:00Z,15:58:00,Friday,Cleaning - Unsanitary,14
2022-11-25T00:00:00Z,16:00:00,Friday,General Delay,0
2022-11-25T00:00:00Z,16:07:00,Friday,Emergency Services,30
2022-11-25T00:00:00Z,16:19:00,Friday,Mechanical,10
2022-11-25T00:00:00Z,16:20:00,Friday,Security,0
2022-11-25T00:00:00Z,16:22:00,Friday,Mechanical,10
2022-11-25T00:00:00Z,16:23:00,Friday,Mechanical,9
2022-11-25T00:00:00Z,16:29:00,Friday,Operations - Operator,7
2022-11-25T00:00:00Z,16:38:00,Friday,Operations - Operator,11
2022-11-25T00:00:00Z,16:43:00,Friday,General Delay,30
2022-11-25T00:00:00Z,16:44:00,Friday,General Delay,0
2022-11-25T00:00:00Z,16:44:00,Friday,Operations - Operator,9
2022-11-25T00:00:00Z,16:47:00,Friday,Operations - Operator,10
2022-11-25T00:00:00Z,16:53:00,Friday,Operations - Operator,7
2022-11-25T00:00:00Z,16:53:00,Friday,Collision - TTC,18
2022-11-25T00:00:00Z,16:54:00,Friday,Operations - Operator,8
2022-11-25T00:00:00Z,16:55:00,Friday,Mechanical,10
2022-11-25T00:00:00Z,16:58:00,Friday,Mechanical,16
2022-11-25T00:00:00Z,16:58:00,Friday,Mechanical,16
2022-11-25T00:00:00Z,17:05:00,Friday,Mechanical,12
2022-11-25T00:00:00Z,17:07:00,Friday,Mechanical,13
2022-11-25T00:00:00Z,17:08:00,Friday,Collision - TTC,9
2022-11-25T00:00:00Z,17:19:00,Friday,Operations - Operator,16
2022-11-25T00:00:00Z,17:19:00,Friday,Operations - Operator,6
2022-11-25T00:00:00Z,17:26:00,Friday,Security,15
2022-11-25T00:00:00Z,17:28:00,Friday,Emergency Services,7
2022-11-25T00:00:00Z,17:32:00,Friday,Operations - Operator,30
2022-11-25T00:00:00Z,17:34:00,Friday,Security,10
2022-11-25T00:00:00Z,17:35:00,Friday,Operations - Operator,13
2022-11-25T00:00:00Z,17:40:00,Friday,Emergency Services,10
2022-11-25T00:00:00Z,17:44:00,Friday,Security,9
2022-11-25T00:00:00Z,17:45:00,Friday,Operations - Operator,9
2022-11-25T00:00:00Z,17:49:00,Friday,Emergency Services,18
2022-11-25T00:00:00Z,17:51:00,Friday,Operations - Operator,18
2022-11-25T00:00:00Z,17:54:00,Friday,Operations - Operator,9
2022-11-25T00:00:00Z,17:55:00,Friday,General Delay,30
2022-11-25T00:00:00Z,17:55:00,Friday,Security,9
2022-11-25T00:00:00Z,17:55:00,Friday,Collision - TTC,32
2022-11-25T00:00:00Z,18:03:00,Friday,General Delay,0
2022-11-25T00:00:00Z,18:09:00,Friday,Collision - TTC,13
2022-11-25T00:00:00Z,18:15:00,Friday,Mechanical,14
2022-11-25T00:00:00Z,18:17:00,Friday,Operations - Operator,20
2022-11-25T00:00:00Z,18:19:00,Friday,Mechanical,30
2022-11-25T00:00:00Z,18:24:00,Friday,Mechanical,10
2022-11-25T00:00:00Z,18:28:00,Friday,Operations - Operator,10
2022-11-25T00:00:00Z,18:30:00,Friday,General Delay,42
2022-11-25T00:00:00Z,18:35:00,Friday,Mechanical,30
2022-11-25T00:00:00Z,18:40:00,Friday,Diversion,15
2022-11-25T00:00:00Z,18:46:00,Friday,Mechanical,15
2022-11-25T00:00:00Z,18:51:00,Friday,Cleaning - Unsanitary,30
2022-11-25T00:00:00Z,18:53:00,Friday,Collision - TTC,7
2022-11-25T00:00:00Z,19:00:00,Friday,Cleaning - Unsanitary,20
2022-11-25T00:00:00Z,19:01:00,Friday,Utilized Off Route,10
2022-11-25T00:00:00Z,19:04:00,Friday,Security,0
2022-11-25T00:00:00Z,19:09:00,Friday,Diversion,80
2022-11-25T00:00:00Z,19:09:00,Friday,Operations - Operator,9
2022-11-25T00:00:00Z,19:49:00,Friday,Mechanical,12
2022-11-25T00:00:00Z,20:21:00,Friday,Mechanical,15
2022-11-25T00:00:00Z,20:29:00,Friday,Utilized Off Route,12
2022-11-25T00:00:00Z,21:00:00,Friday,Diversion,12
2022-11-25T00:00:00Z,21:03:00,Friday,Mechanical,14
2022-11-25T00:00:00Z,21:07:00,Friday,Diversion,73
2022-11-25T00:00:00Z,21:18:00,Friday,Mechanical,10
2022-11-25T00:00:00Z,21:26:00,Friday,General Delay,15
2022-11-25T00:00:00Z,21:30:00,Friday,Mechanical,15
2022-11-25T00:00:00Z,21:57:00,Friday,Mechanical,18
2022-11-25T00:00:00Z,22:22:00,Friday,Collision - TTC,10
2022-11-25T00:00:00Z,22:28:00,Friday,Operations - Operator,20
2022-11-25T00:00:00Z,22:30:00,Friday,Mechanical,6
2022-11-25T00:00:00Z,22:45:00,Friday,Diversion,80
2022-11-25T00:00:00Z,23:13:00,Friday,Mechanical,20
2022-11-25T00:00:00Z,23:13:00,Friday,Mechanical,20
2022-11-25T00:00:00Z,23:15:00,Friday,Security,9
2022-11-25T00:00:00Z,23:17:00,Friday,Mechanical,16
2022-11-25T00:00:00Z,23:23:00,Friday,Diversion,99
2022-11-25T00:00:00Z,23:45:00,Friday,Utilized Off Route,13
2022-11-25T00:00:00Z,23:46:00,Friday,Mechanical,28
2022-11-25T00:00:00Z,23:50:00,Friday,Mechanical,11
2022-11-25T00:00:00Z,00:02:00,Friday,Operations - Operator,17
2022-11-25T00:00:00Z,00:42:00,Friday,Mechanical,9
2022-11-25T00:00:00Z,01:14:00,Friday,Cleaning - Unsanitary,10
2022-11-25T00:00:00Z,01:18:00,Friday,Operations - Operator,16
2022-11-25T00:00:00Z,01:58:00,Friday,Mechanical,10
2022-11-26T00:00:00Z,02:07:00,Saturday,General Delay,30
2022-11-26T00:00:00Z,02:22:00,Saturday,Emergency Services,10
2022-11-26T00:00:00Z,02:37:00,Saturday,Mechanical,30
2022-11-26T00:00:00Z,03:18:00,Saturday,Cleaning - Unsanitary,30
2022-11-26T00:00:00Z,03:29:00,Saturday,General Delay,30
2022-11-26T00:00:00Z,04:09:00,Saturday,Operations - Operator,14
2022-11-26T00:00:00Z,05:01:00,Saturday,Emergency Services,0
2022-11-26T00:00:00Z,05:18:00,Saturday,Security,0
2022-11-26T00:00:00Z,05:30:00,Saturday,Operations - Operator,20
2022-11-26T00:00:00Z,05:50:00,Saturday,Operations - Operator,23
2022-11-26T00:00:00Z,05:59:00,Saturday,Mechanical,30
2022-11-26T00:00:00Z,06:00:00,Saturday,Emergency Services,30
2022-11-26T00:00:00Z,06:04:00,Saturday,Mechanical,13
2022-11-26T00:00:00Z,06:04:00,Saturday,Mechanical,14
2022-11-26T00:00:00Z,06:54:00,Saturday,Operations - Operator,30
2022-11-26T00:00:00Z,06:58:00,Saturday,Mechanical,10
2022-11-26T00:00:00Z,07:25:00,Saturday,Mechanical,10
2022-11-26T00:00:00Z,07:27:00,Saturday,Mechanical,19
2022-11-26T00:00:00Z,07:53:00,Saturday,General Delay,20
2022-11-26T00:00:00Z,08:10:00,Saturday,Collision - TTC,20
2022-11-26T00:00:00Z,08:27:00,Saturday,Mechanical,10
2022-11-26T00:00:00Z,09:03:00,Saturday,Operations - Operator,10
2022-11-26T00:00:00Z,09:15:00,Saturday,Operations - Operator,15
2022-11-26T00:00:00Z,09:32:00,Saturday,Mechanical,18
2022-11-26T00:00:00Z,09:43:00,Saturday,Mechanical,10
2022-11-26T00:00:00Z,09:43:00,Saturday,Operations - Operator,12
2022-11-26T00:00:00Z,09:53:00,Saturday,Mechanical,0
2022-11-26T00:00:00Z,10:05:00,Saturday,Mechanical,15
2022-11-26T00:00:00Z,11:00:00,Saturday,Operations - Operator,10
2022-11-26T00:00:00Z,11:01:00,Saturday,Emergency Services,19
2022-11-26T00:00:00Z,11:03:00,Saturday,General Delay,15
2022-11-26T00:00:00Z,11:28:00,Saturday,Mechanical,12
2022-11-26T00:00:00Z,12:00:00,Saturday,Operations - Operator,15
2022-11-26T00:00:00Z,12:00:00,Saturday,Operations - Operator,9
2022-11-26T00:00:00Z,12:00:00,Saturday,General Delay,15
2022-11-26T00:00:00Z,12:15:00,Saturday,Diversion,71
2022-11-26T00:00:00Z,12:17:00,Saturday,Operations - Operator,10
2022-11-26T00:00:00Z,12:23:00,Saturday,Mechanical,13
2022-11-26T00:00:00Z,12:24:00,Saturday,Security,10
2022-11-26T00:00:00Z,12:35:00,Saturday,Operations - Operator,19
2022-11-26T00:00:00Z,12:50:00,Saturday,Security,9
2022-11-26T00:00:00Z,13:07:00,Saturday,Collision - TTC,30
2022-11-26T00:00:00Z,13:09:00,Saturday,Mechanical,9
2022-11-26T00:00:00Z,13:15:00,Saturday,Collision - TTC,30
2022-11-26T00:00:00Z,13:20:00,Saturday,General Delay,10
2022-11-26T00:00:00Z,13:23:00,Saturday,Operations - Operator,10
2022-11-26T00:00:00Z,13:26:00,Saturday,Emergency Services,6
2022-11-26T00:00:00Z,13:32:00,Saturday,Operations - Operator,10
2022-11-26T00:00:00Z,13:36:00,Saturday,Mechanical,18
2022-11-26T00:00:00Z,13:36:00,Saturday,Emergency Services,5
2022-11-26T00:00:00Z,13:37:00,Saturday,Emergency Services,12
2022-11-26T00:00:00Z,13:48:00,Saturday,General Delay,30
2022-11-26T00:00:00Z,13:57:00,Saturday,General Delay,25
2022-11-26T00:00:00Z,14:00:00,Saturday,Security,33
2022-11-26T00:00:00Z,14:00:00,Saturday,General Delay,0
2022-11-26T00:00:00Z,14:00:00,Saturday,General Delay,0
2022-11-26T00:00:00Z,14:02:00,Saturday,Emergency Services,10
2022-11-26T00:00:00Z,14:08:00,Saturday,Mechanical,18
2022-11-26T00:00:00Z,14:14:00,Saturday,Operations - Operator,20
2022-11-26T00:00:00Z,14:17:00,Saturday,Operations - Operator,8
2022-11-26T00:00:00Z,14:18:00,Saturday,Cleaning - Unsanitary,18
2022-11-26T00:00:00Z,14:30:00,Saturday,Operations - Operator,17
2022-11-26T00:00:00Z,14:33:00,Saturday,Operations - Operator,10
2022-11-26T00:00:00Z,14:37:00,Saturday,Mechanical,12
2022-11-26T00:00:00Z,14:47:00,Saturday,Investigation,9
2022-11-26T00:00:00Z,14:50:00,Saturday,Mechanical,15
2022-11-26T00:00:00Z,14:51:00,Saturday,General Delay,0
2022-11-26T00:00:00Z,14:52:00,Saturday,Operations - Operator,8
2022-11-26T00:00:00Z,14:53:00,Saturday,Mechanical,20
2022-11-26T00:00:00Z,14:54:00,Saturday,Collision - TTC,9
2022-11-26T00:00:00Z,15:00:00,Saturday,Operations - Operator,15
2022-11-26T00:00:00Z,15:01:00,Saturday,Security,7
2022-11-26T00:00:00Z,15:03:00,Saturday,Mechanical,10
2022-11-26T00:00:00Z,15:08:00,Saturday,Mechanical,9
2022-11-26T00:00:00Z,15:10:00,Saturday,General Delay,25
2022-11-26T00:00:00Z,15:37:00,Saturday,Road Blocked - NON-TTC Collision,0
2022-11-26T00:00:00Z,15:46:00,Saturday,General Delay,0
2022-11-26T00:00:00Z,15:52:00,Saturday,Mechanical,15
2022-11-26T00:00:00Z,15:59:00,Saturday,Collision - TTC,5
2022-11-26T00:00:00Z,16:17:00,Saturday,Security,15
2022-11-26T00:00:00Z,16:32:00,Saturday,General Delay,8
2022-11-26T00:00:00Z,16:40:00,Saturday,Mechanical,10
2022-11-26T00:00:00Z,17:00:00,Saturday,Operations - Operator,18
2022-11-26T00:00:00Z,17:07:00,Saturday,Security,20
2022-11-26T00:00:00Z,17:08:00,Saturday,Utilized Off Route,18
2022-11-26T00:00:00Z,17:12:00,Saturday,Mechanical,12
2022-11-26T00:00:00Z,17:16:00,Saturday,Mechanical,20
2022-11-26T00:00:00Z,17:34:00,Saturday,Operations - Operator,7
2022-11-26T00:00:00Z,17:38:00,Saturday,Collision - TTC,12
2022-11-26T00:00:00Z,17:42:00,Saturday,Security,13
2022-11-26T00:00:00Z,17:52:00,Saturday,Cleaning - Unsanitary,7
2022-11-26T00:00:00Z,17:58:00,Saturday,Security,7
2022-11-26T00:00:00Z,18:02:00,Saturday,Mechanical,23
2022-11-26T00:00:00Z,18:13:00,Saturday,Collision - TTC,10
2022-11-26T00:00:00Z,18:16:00,Saturday,Collision - TTC,7
2022-11-26T00:00:00Z,18:17:00,Saturday,Mechanical,20
2022-11-26T00:00:00Z,18:29:00,Saturday,Mechanical,8
2022-11-26T00:00:00Z,18:29:00,Saturday,Mechanical,17
2022-11-26T00:00:00Z,18:35:00,Saturday,Utilized Off Route,10
2022-11-26T00:00:00Z,18:35:00,Saturday,Utilized Off Route,15
2022-11-26T00:00:00Z,18:37:00,Saturday,Operations - Operator,17
2022-11-26T00:00:00Z,18:39:00,Saturday,Cleaning - Unsanitary,12
2022-11-26T00:00:00Z,18:41:00,Saturday,General Delay,30
2022-11-26T00:00:00Z,18:58:00,Saturday,Security,10
2022-11-26T00:00:00Z,19:03:00,Saturday,Operations - Operator,15
2022-11-26T00:00:00Z,19:14:00,Saturday,Collision - TTC,7
2022-11-26T00:00:00Z,19:33:00,Saturday,Mechanical,0
2022-11-26T00:00:00Z,19:45:00,Saturday,Mechanical,10
2022-11-26T00:00:00Z,19:47:00,Saturday,Mechanical,9
2022-11-26T00:00:00Z,20:18:00,Saturday,Operations - Operator,40
2022-11-26T00:00:00Z,20:19:00,Saturday,General Delay,20
2022-11-26T00:00:00Z,20:37:00,Saturday,Cleaning - Unsanitary,30
2022-11-26T00:00:00Z,20:38:00,Saturday,Mechanical,7
2022-11-26T00:00:00Z,20:42:00,Saturday,Operations - Operator,10
2022-11-26T00:00:00Z,20:44:00,Saturday,Emergency Services,7
2022-11-26T00:00:00Z,20:46:00,Saturday,Mechanical,10
2022-11-26T00:00:00Z,20:49:00,Saturday,Operations - Operator,20
2022-11-26T00:00:00Z,20:57:00,Saturday,Operations - Operator,9
2022-11-26T00:00:00Z,20:59:00,Saturday,Operations - Operator,30
2022-11-26T00:00:00Z,21:01:00,Saturday,Emergency Services,15
2022-11-26T00:00:00Z,22:41:00,Saturday,Diversion,13
2022-11-26T00:00:00Z,22:56:00,Saturday,Mechanical,9
2022-11-26T00:00:00Z,23:02:00,Saturday,Mechanical,7
2022-11-26T00:00:00Z,23:53:00,Saturday,Security,9
2022-11-26T00:00:00Z,23:54:00,Saturday,Operations - Operator,15
2022-11-26T00:00:00Z,00:09:00,Saturday,Operations - Operator,25
2022-11-26T00:00:00Z,00:56:00,Saturday,Operations - Operator,22
2022-11-26T00:00:00Z,01:26:00,Saturday,Operations - Operator,10
2022-11-26T00:00:00Z,01:27:00,Saturday,Utilized Off Route,10
2022-11-27T00:00:00Z,03:00:00,Sunday,Cleaning - Unsanitary,30
2022-11-27T00:00:00Z,03:01:00,Sunday,Mechanical,20
2022-11-27T00:00:00Z,04:51:00,Sunday,Emergency Services,15
2022-11-27T00:00:00Z,04:56:00,Sunday,Emergency Services,0
2022-11-27T00:00:00Z,05:32:00,Sunday,Security,23
2022-11-27T00:00:00Z,07:22:00,Sunday,Mechanical,9
2022-11-27T00:00:00Z,08:18:00,Sunday,Mechanical,8
2022-11-27T00:00:00Z,08:32:00,Sunday,Operations - Operator,15
2022-11-27T00:00:00Z,08:35:00,Sunday,General Delay,21
2022-11-27T00:00:00Z,08:49:00,Sunday,Mechanical,22
2022-11-27T00:00:00Z,08:58:00,Sunday,Mechanical,22
2022-11-27T00:00:00Z,09:43:00,Sunday,Operations - Operator,5
2022-11-27T00:00:00Z,09:47:00,Sunday,Operations - Operator,30
2022-11-27T00:00:00Z,10:07:00,Sunday,Operations - Operator,10
2022-11-27T00:00:00Z,10:19:00,Sunday,Mechanical,8
2022-11-27T00:00:00Z,10:30:00,Sunday,Mechanical,10
2022-11-27T00:00:00Z,10:42:00,Sunday,Mechanical,15
2022-11-27T00:00:00Z,10:46:00,Sunday,Mechanical,15
2022-11-27T00:00:00Z,11:05:00,Sunday,Mechanical,10
2022-11-27T00:00:00Z,11:18:00,Sunday,Mechanical,10
2022-11-27T00:00:00Z,11:21:00,Sunday,Mechanical,23
2022-11-27T00:00:00Z,11:32:00,Sunday,Mechanical,24
2022-11-27T00:00:00Z,11:33:00,Sunday,Mechanical,23
2022-11-27T00:00:00Z,12:35:00,Sunday,Operations - Operator,12
2022-11-27T00:00:00Z,12:37:00,Sunday,Collision - TTC,9
2022-11-27T00:00:00Z,12:54:00,Sunday,Mechanical,10
2022-11-27T00:00:00Z,13:30:00,Sunday,Mechanical,10
2022-11-27T00:00:00Z,13:31:00,Sunday,General Delay,0
2022-11-27T00:00:00Z,13:34:00,Sunday,Mechanical,24
2022-11-27T00:00:00Z,14:30:00,Sunday,Mechanical,30
2022-11-27T00:00:00Z,15:09:00,Sunday,Mechanical,10
2022-11-27T00:00:00Z,15:18:00,Sunday,Emergency Services,22
2022-11-27T00:00:00Z,15:20:00,Sunday,General Delay,20
2022-11-27T00:00:00Z,15:24:00,Sunday,Cleaning - Unsanitary,19
2022-11-27T00:00:00Z,15:25:00,Sunday,General Delay,10
2022-11-27T00:00:00Z,15:41:00,Sunday,General Delay,0
2022-11-27T00:00:00Z,15:43:00,Sunday,Mechanical,20
2022-11-27T00:00:00Z,15:48:00,Sunday,Mechanical,10
2022-11-27T00:00:00Z,15:54:00,Sunday,General Delay,0
2022-11-27T00:00:00Z,16:11:00,Sunday,Mechanical,5
2022-11-27T00:00:00Z,16:12:00,Sunday,General Delay,10
2022-11-27T00:00:00Z,16:26:00,Sunday,Mechanical,19
2022-11-27T00:00:00Z,16:48:00,Sunday,Mechanical,9
2022-11-27T00:00:00Z,16:53:00,Sunday,Security,18
2022-11-27T00:00:00Z,16:57:00,Sunday,Mechanical,9
2022-11-27T00:00:00Z,17:05:00,Sunday,Mechanical,30
2022-11-27T00:00:00Z,17:07:00,Sunday,Operations - Operator,9
2022-11-27T00:00:00Z,17:31:00,Sunday,Operations - Operator,9
2022-11-27T00:00:00Z,17:37:00,Sunday,General Delay,15
2022-11-27T00:00:00Z,17:39:00,Sunday,Operations - Operator,15
2022-11-27T00:00:00Z,17:49:00,Sunday,Mechanical,16
2022-11-27T00:00:00Z,17:59:00,Sunday,Mechanical,10
2022-11-27T00:00:00Z,18:01:00,Sunday,Mechanical,10
2022-11-27T00:00:00Z,18:10:00,Sunday,Cleaning - Unsanitary,22
2022-11-27T00:00:00Z,18:16:00,Sunday,Mechanical,15
2022-11-27T00:00:00Z,18:19:00,Sunday,Cleaning - Unsanitary,20
2022-11-27T00:00:00Z,18:24:00,Sunday,Mechanical,7
2022-11-27T00:00:00Z,18:27:00,Sunday,Utilized Off Route,8
2022-11-27T00:00:00Z,18:29:00,Sunday,Mechanical,8
2022-11-27T00:00:00Z,18:42:00,Sunday,Mechanical,10
2022-11-27T00:00:00Z,18:55:00,Sunday,Diversion,35
2022-11-27T00:00:00Z,19:14:00,Sunday,Utilized Off Route,24
2022-11-27T00:00:00Z,19:14:00,Sunday,Utilized Off Route,24
2022-11-27T00:00:00Z,19:20:00,Sunday,Road Blocked - NON-TTC Collision,107
2022-11-27T00:00:00Z,19:22:00,Sunday,Mechanical,0
2022-11-27T00:00:00Z,19:24:00,Sunday,Collision - TTC,10
2022-11-27T00:00:00Z,19:25:00,Sunday,Diversion,53
2022-11-27T00:00:00Z,19:29:00,Sunday,Collision - TTC,25
2022-11-27T00:00:00Z,19:38:00,Sunday,Security,22
2022-11-27T00:00:00Z,19:42:00,Sunday,Operations - Operator,29
2022-11-27T00:00:00Z,19:51:00,Sunday,Road Blocked - NON-TTC Collision,94
2022-11-27T00:00:00Z,19:55:00,Sunday,Security,15
2022-11-27T00:00:00Z,20:38:00,Sunday,Mechanical,7
2022-11-27T00:00:00Z,20:39:00,Sunday,General Delay,10
2022-11-27T00:00:00Z,20:42:00,Sunday,Mechanical,20
2022-11-27T00:00:00Z,20:45:00,Sunday,Operations - Operator,10
2022-11-27T00:00:00Z,21:03:00,Sunday,Operations - Operator,9
2022-11-27T00:00:00Z,21:08:00,Sunday,Security,12
2022-11-27T00:00:00Z,21:38:00,Sunday,Mechanical,10
2022-11-27T00:00:00Z,21:57:00,Sunday,Mechanical,9
2022-11-27T00:00:00Z,22:28:00,Sunday,Road Blocked - NON-TTC Collision,73
2022-11-27T00:00:00Z,22:37:00,Sunday,Road Blocked - NON-TTC Collision,73
2022-11-27T00:00:00Z,22:40:00,Sunday,Cleaning - Unsanitary,10
2022-11-27T00:00:00Z,22:57:00,Sunday,Mechanical,10
2022-11-27T00:00:00Z,23:13:00,Sunday,Security,0
2022-11-27T00:00:00Z,23:34:00,Sunday,Mechanical,10
2022-11-27T00:00:00Z,23:51:00,Sunday,Mechanical,10
2022-11-27T00:00:00Z,00:20:00,Sunday,Security,20
2022-11-27T00:00:00Z,00:31:00,Sunday,Operations - Operator,15
2022-11-27T00:00:00Z,00:43:00,Sunday,Emergency Services,20
2022-11-27T00:00:00Z,00:58:00,Sunday,Emergency Services,15
2022-11-27T00:00:00Z,01:00:00,Sunday,Mechanical,9
2022-11-27T00:00:00Z,01:52:00,Sunday,Diversion,45
2022-11-27T00:00:00Z,01:53:00,Sunday,General Delay,30
2022-11-28T00:00:00Z,02:30:00,Monday,Operations - Operator,30
2022-11-28T00:00:00Z,03:25:00,Monday,Security,0
2022-11-28T00:00:00Z,03:40:00,Monday,Security,30
2022-11-28T00:00:00Z,04:10:00,Monday,Cleaning - Unsanitary,15
2022-11-28T00:00:00Z,04:53:00,Monday,Mechanical,11
2022-11-28T00:00:00Z,05:06:00,Monday,Mechanical,10
2022-11-28T00:00:00Z,05:12:00,Monday,Operations - Operator,13
2022-11-28T00:00:00Z,05:16:00,Monday,Security,0
2022-11-28T00:00:00Z,05:24:00,Monday,Utilized Off Route,0
2022-11-28T00:00:00Z,05:26:00,Monday,Operations - Operator,19
2022-11-28T00:00:00Z,05:35:00,Monday,Operations - Operator,14
2022-11-28T00:00:00Z,05:46:00,Monday,Mechanical,10
2022-11-28T00:00:00Z,05:46:00,Monday,Mechanical,10
2022-11-28T00:00:00Z,05:56:00,Monday,Operations - Operator,10
2022-11-28T00:00:00Z,06:00:00,Monday,Emergency Services,0
2022-11-28T00:00:00Z,06:10:00,Monday,Mechanical,8
2022-11-28T00:00:00Z,06:21:00,Monday,Operations - Operator,24
2022-11-28T00:00:00Z,06:27:00,Monday,Diversion,114
2022-11-28T00:00:00Z,07:02:00,Monday,Diversion,17
2022-11-28T00:00:00Z,07:49:00,Monday,Mechanical,7
2022-11-28T00:00:00Z,07:50:00,Monday,Security,15
2022-11-28T00:00:00Z,08:00:00,Monday,Mechanical,7
2022-11-28T00:00:00Z,08:01:00,Monday,Diversion,0
2022-11-28T00:00:00Z,08:03:00,Monday,Mechanical,17
2022-11-28T00:00:00Z,08:07:00,Monday,Operations - Operator,10
2022-11-28T00:00:00Z,08:32:00,Monday,Emergency Services,10
2022-11-28T00:00:00Z,08:48:00,Monday,Emergency Services,10
2022-11-28T00:00:00Z,09:21:00,Monday,Operations - Operator,10
2022-11-28T00:00:00Z,09:22:00,Monday,Diversion,40
2022-11-28T00:00:00Z,09:30:00,Monday,General Delay,24
2022-11-28T00:00:00Z,09:35:00,Monday,Operations - Operator,25
2022-11-28T00:00:00Z,09:43:00,Monday,Utilized Off Route,20
2022-11-28T00:00:00Z,09:50:00,Monday,General Delay,20
2022-11-28T00:00:00Z,09:51:00,Monday,Operations - Operator,10
2022-11-28T00:00:00Z,09:54:00,Monday,Collision - TTC,15
2022-11-28T00:00:00Z,09:57:00,Monday,Utilized Off Route,22
2022-11-28T00:00:00Z,10:04:00,Monday,Mechanical,20
2022-11-28T00:00:00Z,10:22:00,Monday,Mechanical,7
2022-11-28T00:00:00Z,10:51:00,Monday,Operations - Operator,18
